id,room_id,start_at,end_at,user_id,rssi
534,1,2022-07-22 13:42:51,2022-07-22 16:15:44,4,-68
535,1,2022-07-22 13:54:20,2022-07-22 14:01:11,2,-93
536,1,2022-07-22 14:03:28,2022-07-22 16:06:35,2,-88
537,1,2022-07-22 14:23:59,2022-07-22 15:00:27,11,-61
538,1,2022-07-22 14:30:50,2022-07-22 15:23:16,7,-75
539,1,2022-07-22 15:02:44,2022-07-22 15:25:33,11,-64
540,1,2022-07-22 15:02:45,2022-07-22 16:27:08,28,-76
541,1,2022-07-22 15:02:45,2022-07-22 16:06:36,6,-68
542,1,2022-07-22 15:27:50,2022-07-22 16:45:25,11,-65
543,1,2022-07-22 15:30:07,2022-07-22 16:40:50,7,-78
544,1,2022-07-22 15:57:28,2022-07-22 16:27:08,25,-77
545,1,2022-07-22 15:59:45,2022-07-22 16:40:50,15,-69
546,1,2022-07-22 16:08:53,2022-07-22 16:31:42,27,-72
547,1,2022-07-22 16:08:53,2022-07-22 16:15:45,6,-67
548,1,2022-07-22 16:08:54,2022-07-22 20:12:50,2,-72
549,1,2022-07-22 16:29:25,2022-07-22 17:15:03,25,-77
550,1,2022-07-22 16:29:26,2022-07-22 16:40:51,28,-71
551,1,2022-07-22 16:34:00,2022-07-22 16:40:51,27,-65
552,1,2022-07-22 16:43:08,2022-07-22 17:10:29,7,-82
553,1,2022-07-22 16:43:08,2022-07-22 16:59:06,27,-61
554,1,2022-07-22 16:43:08,2022-07-22 16:45:26,15,-77
555,3,2022-07-22 16:47:02,2022-07-22 22:11:55,28,-66
556,1,2022-07-22 16:47:43,2022-07-22 18:02:57,15,-71
557,1,2022-07-22 17:01:23,2022-07-22 19:36:24,27,-64
558,1,2022-07-22 17:12:46,2022-07-22 17:37:52,7,-80
559,1,2022-07-22 17:17:20,2022-07-22 17:21:54,25,-75
560,1,2022-07-22 17:24:11,2022-07-22 19:15:52,25,-80
561,1,2022-07-22 17:40:09,2022-07-22 18:02:58,9,-74
562,1,2022-07-22 17:56:06,2022-07-22 18:00:40,6,-68
563,1,2022-07-22 17:56:07,2022-07-22 18:00:40,4,-77
564,1,2022-07-22 18:05:14,2022-07-22 19:54:37,9,-68
565,1,2022-07-22 18:05:15,2022-07-22 20:12:50,15,-69
566,1,2022-07-22 19:18:09,2022-07-22 21:14:11,25,-79
567,1,2022-07-22 19:34:06,2022-07-22 20:12:50,4,-76
568,1,2022-07-22 19:34:07,2022-07-22 20:10:33,6,-71
569,1,2022-07-25 08:08:43,2022-07-25 08:11:24,1,-89
570,5,2022-07-25 08:11:24,2022-07-25 17:53:09,1,-81
571,3,2022-07-25 11:43:09,2022-07-25 13:41:51,28,-84
572,1,2022-07-25 12:57:42,2022-07-25 15:25:22,11,-68
573,3,2022-07-25 14:50:33,2022-07-25 17:07:59,28,-79
574,1,2022-07-25 14:58:05,2022-07-25 17:41:43,2,-80
575,1,2022-07-25 15:27:39,2022-07-25 17:23:33,11,-82
576,3,2022-07-25 17:14:14,2022-07-25 20:46:48,28,-82
577,1,2022-07-25 17:44:00,2022-07-25 18:13:32,2,-70
578,5,2022-07-26 08:15:36,2022-07-26 18:03:02,1,-76
579,1,2022-07-26 08:36:09,2022-07-26 10:25:33,18,-85
580,1,2022-07-26 08:40:42,2022-07-26 10:25:34,27,-75
581,1,2022-07-26 08:52:05,2022-07-26 10:23:16,24,-73
582,1,2022-07-26 08:52:06,2022-07-26 09:58:11,22,-83
583,1,2022-07-26 08:56:39,2022-07-26 09:17:11,20,-72
584,1,2022-07-26 08:58:56,2022-07-26 11:17:57,2,-70
585,3,2022-07-26 09:03:46,2022-07-26 10:37:29,28,-85
586,1,2022-07-26 09:10:20,2022-07-26 12:55:57,12,-76
587,1,2022-07-26 09:19:28,2022-07-26 10:23:16,20,-75
588,1,2022-07-26 10:02:45,2022-07-26 10:23:17,22,-75
589,1,2022-07-26 10:09:35,2022-07-26 12:51:24,6,-73
590,1,2022-07-26 10:18:42,2022-07-26 17:17:53,4,-68
591,1,2022-07-26 10:25:34,2022-07-26 11:17:57,11,-64
592,1,2022-07-26 10:36:57,2022-07-26 13:07:21,5,-83
593,1,2022-07-26 11:20:14,2022-07-26 12:40:00,2,-73
594,1,2022-07-26 11:20:14,2022-07-26 18:05:48,11,-78
595,1,2022-07-26 12:42:17,2022-07-26 18:05:48,2,-73
596,1,2022-07-26 12:53:40,2022-07-26 18:08:06,6,-60
597,1,2022-07-26 13:36:58,2022-07-26 13:48:23,5,-75
598,1,2022-07-26 13:50:40,2022-07-26 18:05:49,5,-86
599,1,2022-07-26 14:43:06,2022-07-26 14:45:25,24,-79
600,1,2022-07-26 14:47:41,2022-07-26 15:01:22,24,-85
601,2,2022-07-26 16:13:24,2022-07-26 16:15:59,28,-95
602,3,2022-07-26 16:21:01,2022-07-26 19:41:02,28,-84
603,1,2022-07-26 17:20:10,2022-07-26 18:05:49,4,-65
604,3,2022-07-26 18:07:19,2022-07-26 18:13:34,4,-90
605,3,2022-07-26 19:59:47,2022-07-26 20:06:02,28,-82
606,5,2022-07-27 08:07:58,2022-07-27 14:51:51,1,-71
607,1,2022-07-27 12:06:42,2022-07-27 16:14:28,6,-67
608,1,2022-07-27 13:21:40,2022-07-27 13:39:52,5,-88
609,1,2022-07-27 13:42:09,2022-07-27 16:16:45,5,-83
610,1,2022-07-27 14:07:09,2022-07-27 16:16:45,4,-73
611,1,2022-07-27 16:25:51,2022-07-27 18:30:52,7,-67
612,1,2022-07-27 17:52:11,2022-07-27 17:54:28,5,-86
613,1,2022-07-27 18:03:34,2022-07-27 18:30:52,4,-62
614,1,2022-07-27 18:03:34,2022-07-27 18:30:53,5,-85
615,1,2022-07-28 08:15:02,2022-07-28 08:17:48,1,-82
616,5,2022-07-28 08:17:48,2022-07-28 08:54:32,1,-71
617,1,2022-07-28 08:30:56,2022-07-28 08:33:13,5,-73
618,1,2022-07-28 11:41:39,2022-07-28 12:45:15,6,-56
619,1,2022-07-28 12:45:16,2022-07-28 16:25:56,11,-78
620,1,2022-07-28 12:47:32,2022-07-28 15:01:45,6,-56
621,1,2022-07-28 12:56:39,2022-07-28 14:04:51,20,-64
622,1,2022-07-28 14:07:08,2022-07-28 14:25:20,20,-62
623,1,2022-07-28 15:04:02,2022-07-28 16:25:56,6,-65
624,3,2022-07-28 16:14:13,2022-07-28 18:56:49,28,-82
625,1,2022-07-29 08:26:13,2022-07-29 08:27:42,1,-80
626,5,2022-07-29 08:27:42,2022-07-29 17:44:33,1,-71
627,1,2022-07-29 11:05:15,2022-07-29 15:50:07,6,-63
628,1,2022-07-29 11:39:20,2022-07-29 12:22:34,11,-93
629,1,2022-07-29 12:13:27,2022-07-29 13:23:59,5,-77
630,1,2022-07-29 12:24:50,2022-07-29 13:08:03,11,-66
631,1,2022-07-29 13:10:20,2022-07-29 14:55:10,11,-65
632,1,2022-07-29 13:21:42,2022-07-29 14:36:53,9,-59
633,1,2022-07-29 13:26:16,2022-07-29 14:30:01,5,-79
634,1,2022-07-29 13:53:34,2022-07-29 15:22:33,2,-62
635,1,2022-07-29 14:11:47,2022-07-29 15:27:07,27,-69
636,1,2022-07-29 14:18:37,2022-07-29 15:47:50,4,-81
637,1,2022-07-29 14:32:19,2022-07-29 15:06:35,5,-79
638,1,2022-07-29 14:39:10,2022-07-29 17:00:56,9,-69
639,1,2022-07-29 14:57:27,2022-07-29 15:27:08,11,-74
640,1,2022-07-29 14:57:27,2022-07-29 16:49:32,7,-73
641,1,2022-07-29 15:08:52,2022-07-29 15:27:08,5,-83
642,1,2022-07-29 15:15:42,2022-07-29 17:03:14,22,-76
643,1,2022-07-29 15:22:33,2022-07-29 15:40:57,25,-70
644,1,2022-07-29 15:24:50,2022-07-29 17:46:29,2,-64
645,1,2022-07-29 15:29:25,2022-07-29 16:13:01,5,-80
646,1,2022-07-29 15:29:25,2022-07-29 15:40:57,27,-80
647,1,2022-07-29 15:29:26,2022-07-29 15:43:14,11,-66
648,1,2022-07-29 15:43:15,2022-07-29 17:12:21,27,-76
649,1,2022-07-29 15:45:32,2022-07-29 15:47:50,25,-71
650,1,2022-07-29 15:45:32,2022-07-29 16:08:26,11,-82
651,1,2022-07-29 15:50:08,2022-07-29 15:54:43,25,-75
652,1,2022-07-29 15:50:08,2022-07-29 16:13:01,4,-63
653,1,2022-07-29 15:52:26,2022-07-29 16:13:02,6,-65
654,1,2022-07-29 15:57:00,2022-07-29 17:00:57,28,-59
655,3,2022-07-29 15:58:30,2022-07-29 16:06:08,25,-80
656,1,2022-07-29 16:06:09,2022-07-29 16:47:14,25,-70
657,1,2022-07-29 16:10:43,2022-07-29 16:38:06,11,-71
658,1,2022-07-29 16:40:23,2022-07-29 16:44:57,11,-73
659,1,2022-07-29 16:47:14,2022-07-29 16:56:23,11,-79
660,1,2022-07-29 16:49:32,2022-07-29 17:44:12,25,-57
661,1,2022-07-29 17:05:30,2022-07-29 18:52:21,22,-67
662,3,2022-07-29 18:53:23,2022-07-29 18:59:38,22,-94
663,1,2022-07-30 13:31:53,2022-07-30 13:45:32,11,-61
664,1,2022-07-31 10:07:01,2022-07-31 17:00:47,22,-67
665,1,2022-07-31 10:27:29,2022-07-31 17:00:47,20,-77
666,1,2022-08-01 12:59:29,2022-08-01 13:01:37,1,-78
667,5,2022-08-01 13:01:37,2022-08-01 17:49:13,1,-69
668,3,2022-08-01 14:20:31,2022-08-01 19:08:21,28,-75
669,1,2022-08-01 21:47:21,2022-08-02 10:31:14,15,-68
670,1,2022-08-02 08:10:01,2022-08-02 08:23:54,1,-81
671,5,2022-08-02 08:23:55,2022-08-02 16:45:40,1,-75
672,1,2022-08-02 08:44:07,2022-08-02 12:46:13,27,-63
673,3,2022-08-02 08:46:02,2022-08-02 08:50:58,24,-77
674,1,2022-08-02 08:48:40,2022-08-02 11:23:57,22,-71
675,1,2022-08-02 08:50:58,2022-08-02 10:51:53,24,-64
676,1,2022-08-02 08:50:58,2022-08-02 12:46:14,25,-73
677,1,2022-08-02 09:00:05,2022-08-02 11:23:57,20,-83
678,1,2022-08-02 10:10:39,2022-08-02 11:39:56,10,-75
679,1,2022-08-02 10:15:13,2022-08-02 11:10:10,28,-68
680,1,2022-08-02 10:15:14,2022-08-02 11:14:45,5,-91
681,1,2022-08-02 10:26:38,2022-08-02 11:14:45,2,-72
682,1,2022-08-02 10:28:56,2022-08-02 11:14:46,11,-92
683,1,2022-08-02 10:33:32,2022-08-02 11:19:22,4,-66
684,1,2022-08-02 10:33:32,2022-08-02 12:25:41,15,-84
685,1,2022-08-02 10:35:51,2022-08-02 17:40:12,6,-56
686,1,2022-08-02 10:56:27,2022-08-02 14:28:54,24,-86
687,1,2022-08-02 11:14:46,2022-08-02 11:39:56,28,-73
688,1,2022-08-02 11:17:04,2022-08-02 11:58:13,5,-59
689,1,2022-08-02 11:17:04,2022-08-02 19:18:09,2,-68
690,1,2022-08-02 11:17:04,2022-08-02 12:00:30,11,-70
691,1,2022-08-02 11:21:39,2022-08-02 13:45:37,4,-70
692,1,2022-08-02 11:42:14,2022-08-02 12:46:14,10,-69
693,1,2022-08-02 11:42:14,2022-08-02 12:25:41,28,-75
694,1,2022-08-02 12:00:30,2022-08-02 12:21:03,5,-64
695,1,2022-08-02 12:02:47,2022-08-02 16:54:36,11,-78
696,1,2022-08-02 12:23:24,2022-08-02 13:52:27,5,-63
697,1,2022-08-02 12:27:58,2022-08-02 13:29:38,15,-81
698,1,2022-08-02 12:27:59,2022-08-02 13:11:21,28,-71
699,1,2022-08-02 13:13:38,2022-08-02 13:54:44,28,-75
700,3,2022-08-02 13:33:09,2022-08-02 15:44:21,15,-75
701,1,2022-08-02 13:54:45,2022-08-02 16:13:36,4,-86
702,3,2022-08-02 13:58:08,2022-08-02 18:51:46,28,-78
703,3,2022-08-02 14:41:51,2022-08-02 14:48:06,5,-93
704,1,2022-08-02 14:56:13,2022-08-02 16:54:36,5,-69
705,1,2022-08-02 15:46:17,2022-08-02 19:15:52,15,-73
706,1,2022-08-02 16:15:53,2022-08-02 19:15:52,4,-64
707,1,2022-08-02 16:56:53,2022-08-02 18:16:39,5,-71
708,1,2022-08-02 16:56:53,2022-08-02 19:18:10,11,-69
709,1,2022-08-02 17:42:29,2022-08-02 19:15:52,6,-71
710,1,2022-08-02 18:18:56,2022-08-02 19:02:12,5,-68
711,1,2022-08-02 19:04:29,2022-08-02 19:15:53,5,-73
712,3,2022-08-02 19:16:45,2022-08-02 19:23:00,6,-90
713,1,2022-08-03 08:12:22,2022-08-03 08:15:24,1,-78
714,5,2022-08-03 08:15:24,2022-08-03 16:31:05,1,-77
715,3,2022-08-03 10:28:22,2022-08-03 19:19:19,28,-69
716,1,2022-08-03 11:23:15,2022-08-03 16:37:05,6,-65
717,1,2022-08-03 11:59:37,2022-08-03 12:01:54,5,-64
718,1,2022-08-03 12:33:43,2022-08-03 14:16:00,5,-88
719,1,2022-08-03 13:41:54,2022-08-03 16:09:46,22,-72
720,1,2022-08-03 14:18:17,2022-08-03 15:21:58,5,-69
721,1,2022-08-03 15:24:15,2022-08-03 15:49:16,5,-71
722,1,2022-08-03 15:51:33,2022-08-03 17:02:06,5,-68
723,1,2022-08-03 16:39:22,2022-08-03 17:02:07,6,-65
724,1,2022-08-04 08:23:51,2022-08-04 08:26:00,1,-84
725,5,2022-08-04 08:26:01,2022-08-04 17:30:38,1,-77
726,1,2022-08-04 09:57:04,2022-08-04 17:07:20,11,-60
727,1,2022-08-04 10:08:33,2022-08-04 10:22:19,20,-70
728,1,2022-08-04 10:40:31,2022-08-04 10:42:48,20,-65
729,1,2022-08-04 10:42:48,2022-08-04 12:41:07,22,-67
730,1,2022-08-04 11:05:33,2022-08-04 12:41:08,20,-64
731,1,2022-08-04 11:05:34,2022-08-04 15:27:12,6,-66
732,1,2022-08-04 13:26:36,2022-08-04 14:05:17,20,-72
733,1,2022-08-04 13:26:37,2022-08-04 14:41:41,22,-75
734,1,2022-08-04 14:07:34,2022-08-04 15:29:30,20,-64
735,1,2022-08-04 14:43:58,2022-08-04 16:24:06,22,-75
736,1,2022-08-04 15:06:43,2022-08-04 17:07:21,2,-78
737,1,2022-08-04 15:29:30,2022-08-04 17:07:21,6,-61
738,1,2022-08-04 16:26:23,2022-08-04 16:33:13,22,-82
739,1,2022-08-05 08:17:56,2022-08-05 08:18:11,1,-76
740,5,2022-08-05 08:18:12,2022-08-05 20:38:39,1,-63
741,3,2022-08-05 10:37:38,2022-08-05 13:05:40,28,-86
742,1,2022-08-05 11:35:39,2022-08-05 15:09:38,7,-77
743,1,2022-08-05 12:53:03,2022-08-05 17:49:09,6,-67
744,1,2022-08-05 12:57:36,2022-08-05 14:28:40,27,-70
745,1,2022-08-05 13:06:43,2022-08-05 17:35:29,2,-74
746,1,2022-08-05 13:06:43,2022-08-05 15:21:01,28,-75
747,1,2022-08-05 14:30:57,2022-08-05 16:27:12,27,-82
748,1,2022-08-05 15:23:18,2022-08-05 15:46:05,28,-74
749,1,2022-08-05 15:48:22,2022-08-05 17:01:23,28,-69
750,3,2022-08-05 17:05:50,2022-08-05 20:16:47,28,-93
751,1,2022-08-05 17:37:46,2022-08-05 17:49:09,2,-71
752,1,2022-08-08 08:09:35,2022-08-08 08:10:29,1,-87
753,5,2022-08-08 08:10:30,2022-08-08 16:13:52,1,-79
754,1,2022-08-08 11:40:49,2022-08-08 13:45:51,22,-67
755,1,2022-08-08 12:28:32,2022-08-08 18:16:34,11,-86
756,1,2022-08-08 13:27:39,2022-08-08 13:52:41,20,-68
757,1,2022-08-08 13:48:08,2022-08-08 18:41:39,22,-63
758,1,2022-08-08 13:54:58,2022-08-08 14:56:27,20,-66
759,1,2022-08-08 14:54:10,2022-08-08 19:06:39,2,-59
760,1,2022-08-08 14:58:44,2022-08-08 17:49:17,20,-69
761,1,2022-08-08 18:18:50,2022-08-08 19:06:40,11,-70
762,1,2022-08-08 18:43:56,2022-08-08 19:08:56,22,-59
763,1,2022-08-09 08:27:58,2022-08-09 11:07:26,12,-75
764,1,2022-08-09 09:02:05,2022-08-09 10:30:50,15,-73
765,1,2022-08-09 09:24:52,2022-08-09 11:21:08,28,-85
766,1,2022-08-09 10:17:09,2022-08-09 10:37:43,11,-84
767,1,2022-08-09 10:26:16,2022-08-09 12:52:28,2,-68
768,1,2022-08-09 10:28:33,2022-08-09 11:46:16,5,-72
769,1,2022-08-09 10:30:50,2022-08-09 16:06:00,9,-63
770,1,2022-08-09 10:30:51,2022-08-09 10:37:43,18,-86
771,1,2022-08-09 10:33:08,2022-08-09 13:40:19,15,-61
772,1,2022-08-09 10:33:08,2022-08-09 13:40:19,6,-64
773,1,2022-08-09 10:37:44,2022-08-09 11:14:17,20,-69
774,1,2022-08-09 10:40:01,2022-08-09 10:46:53,11,-82
775,1,2022-08-09 10:40:01,2022-08-09 10:42:18,18,-88
776,1,2022-08-09 10:44:36,2022-08-09 10:46:53,18,-83
777,1,2022-08-09 10:49:10,2022-08-09 11:30:17,11,-88
778,1,2022-08-09 10:49:11,2022-08-09 11:25:43,18,-90
779,1,2022-08-09 11:09:43,2022-08-09 11:14:17,12,-73
780,1,2022-08-09 11:16:34,2022-08-09 14:50:55,12,-67
781,1,2022-08-09 11:16:35,2022-08-09 12:13:40,20,-68
782,1,2022-08-09 11:23:26,2022-08-09 11:55:25,28,-73
783,1,2022-08-09 11:28:00,2022-08-09 11:32:34,18,-83
784,1,2022-08-09 11:32:34,2022-08-09 11:57:42,11,-78
785,1,2022-08-09 11:34:52,2022-08-09 11:41:42,18,-86
786,1,2022-08-09 11:43:59,2022-08-09 11:48:33,18,-89
787,1,2022-08-09 11:48:34,2022-08-09 12:47:54,5,-67
788,1,2022-08-09 11:50:51,2022-08-09 12:29:38,18,-84
789,1,2022-08-09 11:57:43,2022-08-09 12:29:38,28,-80
790,1,2022-08-09 12:00:00,2022-08-09 12:54:45,11,-77
791,1,2022-08-09 12:15:57,2022-08-09 13:12:59,20,-67
792,1,2022-08-09 12:31:55,2022-08-09 12:45:37,28,-81
793,1,2022-08-09 12:31:55,2022-08-09 12:41:03,18,-74
794,1,2022-08-09 12:43:20,2022-08-09 15:20:29,18,-86
795,1,2022-08-09 12:47:54,2022-08-09 16:19:38,28,-77
796,1,2022-08-09 12:50:11,2022-08-09 13:40:20,5,-62
797,1,2022-08-09 12:54:45,2022-08-09 13:40:20,2,-70
798,1,2022-08-09 12:57:02,2022-08-09 14:50:55,11,-83
799,1,2022-08-09 14:53:12,2022-08-09 15:54:37,11,-74
800,1,2022-08-09 15:56:54,2022-08-09 16:56:03,11,-74
801,3,2022-08-09 16:21:31,2022-08-09 19:26:43,28,-86
802,1,2022-08-10 13:10:31,2022-08-10 20:17:29,6,-81
803,1,2022-08-12 10:41:47,2022-08-12 17:42:14,5,-70
804,1,2022-08-12 13:43:29,2022-08-12 18:41:23,2,-61
805,1,2022-08-12 14:17:34,2022-08-12 14:51:40,25,-80
806,3,2022-08-12 14:53:07,2022-08-12 15:05:19,25,-96
807,1,2022-08-12 15:05:19,2022-08-12 16:45:25,25,-67
808,1,2022-08-15 11:31:25,2022-08-15 16:31:37,6,-67
809,1,2022-08-15 11:51:54,2022-08-15 14:19:48,22,-74
810,1,2022-08-15 14:03:52,2022-08-15 16:29:21,11,-75
811,1,2022-08-16 11:42:41,2022-08-16 15:21:33,6,-65
812,1,2022-08-16 12:59:55,2022-08-16 20:10:18,27,-67
813,1,2022-08-16 13:43:06,2022-08-16 20:10:19,2,-66
814,1,2022-08-17 08:14:49,2022-08-17 08:18:07,1,-85
815,1,2022-08-17 08:14:49,2022-08-17 10:43:04,15,-88
816,5,2022-08-17 08:18:08,2022-08-17 17:41:06,1,-67
817,1,2022-08-17 09:29:58,2022-08-17 12:28:16,11,-87
818,3,2022-08-17 09:32:42,2022-08-17 09:59:35,28,-84
819,1,2022-08-17 09:52:44,2022-08-17 12:12:14,20,-80
820,1,2022-08-17 09:52:44,2022-08-17 14:52:48,9,-77
821,1,2022-08-17 09:59:35,2022-08-17 12:58:05,28,-64
822,1,2022-08-17 10:10:59,2022-08-17 11:33:21,22,-72
823,3,2022-08-17 10:22:03,2022-08-17 10:31:35,25,-86
824,1,2022-08-17 10:29:18,2022-08-17 10:36:11,4,-77
825,1,2022-08-17 10:31:36,2022-08-17 10:56:49,25,-75
826,1,2022-08-17 10:31:36,2022-08-17 10:52:13,27,-68
827,1,2022-08-17 10:31:37,2022-08-17 12:21:22,6,-67
828,1,2022-08-17 10:36:11,2022-08-17 11:28:47,5,-76
829,1,2022-08-17 10:38:29,2022-08-17 11:35:38,4,-75
830,1,2022-08-17 10:38:29,2022-08-17 12:58:05,2,-72
831,1,2022-08-17 10:45:22,2022-08-17 11:40:14,15,-76
832,1,2022-08-17 10:54:30,2022-08-17 13:09:34,27,-73
833,1,2022-08-17 10:59:06,2022-08-17 11:01:24,25,-82
834,1,2022-08-17 11:03:41,2022-08-17 12:07:39,25,-78
835,1,2022-08-17 11:31:04,2022-08-17 13:00:23,5,-88
836,1,2022-08-17 11:35:39,2022-08-17 12:21:23,22,-74
837,1,2022-08-17 11:37:56,2022-08-17 12:03:05,4,-77
838,1,2022-08-17 11:42:31,2022-08-17 12:09:57,15,-78
839,1,2022-08-17 12:05:22,2022-08-17 16:44:30,4,-70
840,1,2022-08-17 12:09:57,2022-08-17 14:52:48,25,-72
841,1,2022-08-17 12:12:14,2022-08-18 01:27:20,15,-72
842,1,2022-08-17 12:14:31,2022-08-17 12:55:47,20,-73
843,1,2022-08-17 12:23:40,2022-08-17 13:11:52,6,-68
844,1,2022-08-17 12:23:41,2022-08-17 14:55:06,22,-89
845,1,2022-08-17 12:30:34,2022-08-17 18:11:02,11,-71
846,1,2022-08-17 12:58:06,2022-08-17 14:55:06,20,-70
847,1,2022-08-17 13:00:23,2022-08-17 14:04:41,28,-66
848,1,2022-08-17 13:00:24,2022-08-17 13:11:53,2,-63
849,1,2022-08-17 13:02:42,2022-08-17 18:11:02,5,-76
850,1,2022-08-17 13:11:53,2022-08-17 13:21:04,27,-78
851,1,2022-08-17 13:14:11,2022-08-17 14:55:06,6,-66
852,1,2022-08-17 13:14:11,2022-08-17 14:29:57,2,-65
853,1,2022-08-17 13:23:22,2022-08-17 14:13:54,27,-71
854,1,2022-08-17 14:06:58,2022-08-17 15:29:21,28,-66
855,1,2022-08-17 14:16:11,2022-08-17 14:57:24,27,-75
856,1,2022-08-17 14:32:14,2022-08-17 14:41:22,2,-69
857,1,2022-08-17 14:43:40,2022-08-17 18:11:02,2,-67
858,1,2022-08-17 14:55:07,2022-08-17 15:56:41,9,-70
859,1,2022-08-17 14:57:25,2022-08-17 18:08:45,6,-68
860,3,2022-08-17 15:30:12,2022-08-17 19:18:25,28,-80
861,1,2022-08-17 16:46:47,2022-08-17 17:00:27,4,-71
862,1,2022-08-17 17:02:44,2022-08-17 18:11:03,4,-72
863,3,2022-08-17 18:10:32,2022-08-17 18:16:42,6,-90
864,1,2022-08-18 08:11:30,2022-08-18 08:15:51,1,-87
865,5,2022-08-18 08:15:51,2022-08-18 17:38:47,1,-76
866,1,2022-08-18 12:48:40,2022-08-18 21:31:38,6,-80
867,1,2022-08-18 12:55:30,2022-08-18 21:31:38,5,-78
868,1,2022-08-19 08:27:51,2022-08-19 08:31:52,1,-85
869,5,2022-08-19 08:31:52,2022-08-19 13:50:03,1,-72
870,1,2022-08-19 09:33:44,2022-08-19 10:12:22,5,-80
871,1,2022-08-19 10:26:00,2022-08-19 15:51:52,5,-76
872,1,2022-08-19 10:51:00,2022-08-19 14:09:24,9,-69
873,1,2022-08-19 11:02:22,2022-08-19 15:49:35,20,-67
874,1,2022-08-19 11:11:29,2022-08-19 15:51:52,22,-58
875,1,2022-08-19 12:35:45,2022-08-19 13:46:37,2,-62
876,1,2022-08-19 12:42:40,2022-08-19 15:51:52,6,-68
877,1,2022-08-19 12:49:31,2022-08-19 14:04:51,27,-71
878,1,2022-08-19 18:30:50,2022-08-19 18:46:44,25,-69
879,1,2022-08-21 11:30:03,2022-08-21 17:27:11,20,-69
880,1,2022-08-21 11:32:20,2022-08-21 17:27:12,22,-77
881,1,2022-08-21 13:33:02,2022-08-21 15:01:42,5,-77
882,1,2022-08-21 15:19:53,2022-08-21 16:34:54,5,-83
883,1,2022-08-21 16:37:11,2022-08-21 17:49:55,5,-80
884,1,2022-08-22 08:21:47,2022-08-22 08:25:03,1,-75
885,5,2022-08-22 08:25:03,2022-08-22 18:00:25,1,-69
886,1,2022-08-22 09:14:09,2022-08-22 10:49:38,5,-73
887,1,2022-08-22 10:24:37,2022-08-22 13:44:38,7,-60
888,3,2022-08-22 10:27:46,2022-08-22 18:52:03,28,-84
889,1,2022-08-22 10:51:55,2022-08-22 15:11:01,5,-74
890,1,2022-08-22 13:46:55,2022-08-22 18:17:36,7,-95
891,1,2022-08-22 14:32:22,2022-08-22 18:17:37,6,-65
892,1,2022-08-22 15:13:18,2022-08-22 17:41:14,5,-70
893,1,2022-08-23 08:29:26,2022-08-23 08:29:32,1,-92
894,5,2022-08-23 08:29:33,2022-08-23 08:31:43,1,-81
895,1,2022-08-23 08:31:43,2022-08-23 08:35:40,1,-78
896,5,2022-08-23 08:35:41,2022-08-23 16:51:21,1,-70
897,1,2022-08-23 09:21:51,2022-08-23 16:57:03,5,-74
898,1,2022-08-23 09:24:09,2022-08-23 16:57:03,9,-82
899,1,2022-08-23 11:20:06,2022-08-23 12:37:28,7,-64
900,1,2022-08-23 12:07:52,2022-08-23 15:05:30,6,-72
901,1,2022-08-23 12:39:45,2022-08-23 16:34:17,7,-68
902,1,2022-08-23 15:07:48,2022-08-23 16:57:04,6,-71
903,1,2022-08-23 16:52:30,2022-08-23 16:57:04,7,-87
904,1,2022-08-24 08:18:54,2022-08-24 08:21:19,1,-81
905,5,2022-08-24 08:21:19,2022-08-24 08:23:27,1,-80
906,1,2022-08-24 08:23:27,2022-08-24 08:27:27,1,-78
907,5,2022-08-24 08:27:27,2022-08-24 17:44:17,1,-74
908,1,2022-08-24 11:25:13,2022-08-24 18:19:35,6,-71
909,1,2022-08-25 08:24:40,2022-08-25 08:37:22,1,-81
910,5,2022-08-25 08:37:23,2022-08-25 15:39:35,1,-73
911,3,2022-08-25 12:01:50,2022-08-26 14:42:13,28,-97
912,1,2022-08-25 14:25:58,2022-08-25 17:07:16,6,-68
913,1,2022-08-25 17:09:33,2022-08-25 18:22:13,6,-67
914,1,2022-08-26 08:20:23,2022-08-26 08:23:02,1,-80
915,5,2022-08-26 08:23:03,2022-08-26 17:15:25,1,-77
916,1,2022-08-26 11:51:45,2022-08-26 19:26:38,6,-65
917,1,2022-08-26 13:34:02,2022-08-26 16:45:11,11,-74
918,1,2022-08-26 14:42:14,2022-08-26 19:08:27,28,-62
919,3,2022-08-26 19:11:10,2022-08-26 20:31:06,28,-80
920,3,2022-08-26 19:29:37,2022-08-26 19:35:46,6,-98
921,1,2022-08-30 10:52:52,2022-08-30 12:38:03,4,-77
922,1,2022-08-30 10:52:53,2022-08-30 11:45:30,3,-75
923,1,2022-08-30 10:52:53,2022-08-30 15:08:49,28,-75
924,1,2022-08-30 10:52:53,2022-08-30 11:40:56,22,-66
925,1,2022-08-30 10:52:54,2022-08-30 11:52:21,12,-71
926,1,2022-08-30 10:52:54,2022-08-30 10:58:27,1,-81
927,1,2022-08-30 10:52:54,2022-08-30 11:54:39,6,-65
928,1,2022-08-30 10:52:55,2022-08-30 15:31:40,2,-71
929,5,2022-08-30 10:58:27,2022-08-30 17:42:18,1,-75
930,1,2022-08-30 11:43:13,2022-08-30 15:01:59,22,-70
931,1,2022-08-30 11:50:04,2022-08-30 12:10:37,3,-86
932,1,2022-08-30 11:54:39,2022-08-30 14:52:49,12,-72
